,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Category,Venue,Venue Latitude,Venue Longitude
142,"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Hotel,Fairmont Royal York Imperial Room,43.6458796820686,-79.38066638653464
143,"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Hotel,"Royal Suite, Fairmont Royal York",43.64725305659947,-79.38307469732278
144,"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Hotel,Deloitte University North at The Fairmont Royal York Hotel,43.645794,-79.381645
145,"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Hotel,Fairmont Ballroom,43.645538,-79.381735
146,"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Hotel,Novotel - Champagne Suite,43.64681882206217,-79.37455185495752
147,"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,General Travel,Toronto PATH System,43.64990340698978,-79.3830527039004
148,"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Restaurant,Reign,43.64579,-79.38151
149,"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Hotel Pool,ST Regis Pool and Spa,43.649868,-79.380295
150,"Willowdale, Willowdale East",43.76774000000007,-79.40727999999996,Hotel,Maryam Hotel,43.766961,-79.401199
151,Davisville North,43.71276000000007,-79.38850999999994,Hotel,Best Western Roehampton Hotel & Suites,43.7088783,-79.3908798
152,Davisville North,43.71276000000007,-79.38850999999994,Hotel,The Ambassador,43.710417755332664,-79.39186039919568
153,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel,Shangri-La Toronto,43.64912919417502,-79.3865566853963
154,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel,The Ritz-Carlton,43.645330157595886,-79.38708901405334
155,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel,The Fairmont Royal York,43.64544914616651,-79.3815076529019
156,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel,Hilton,43.6499459,-79.385479
157,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel,Sheraton Centre Toronto Hotel,43.6505944,-79.3845298
158,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Jazz Club,The Rex Hotel Jazz & Blues Bar,43.65050475544005,-79.38857723389897
159,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel,The Adelaide Hotel Toronto,43.6498312,-79.3801639
160,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel,InterContinental Toronto Centre,43.6444547,-79.3854827
161,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel,Hilton Convention Hall Toronto III,43.64973,-79.385912
162,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel,"Royal Suite, Fairmont Royal York",43.64725305659947,-79.38307469732278
163,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel,The Strathcona Hotel,43.646201956489605,-79.38275742610278
164,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel,Dominion Ballroom,43.65096631402739,-79.38435316085815
165,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel Bar,Library Bar,43.64550019136729,-79.38160166851243
166,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,General Travel,Toronto PATH System,43.64990340698978,-79.3830527039004
167,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Restaurant,Tundra Restaurant,43.650068857878594,-79.38540891817722
168,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel,Ritz-Carlton Club Lounge,43.645805712420284,-79.38740180151551
169,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel,St Regis Hotel,43.64976981575342,-79.38070143942397
170,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel,The Fairmont Gold Floor,43.64642636357823,-79.38116674849772
171,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel,Deloitte University North at The Fairmont Royal York Hotel,43.645794,-79.381645
172,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel,Fairmont Ballroom,43.645538,-79.381735
173,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel,Fairmont Royal York Imperial Room,43.6458796820686,-79.38066638653464
174,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Restaurant,Reign,43.64579,-79.38151
175,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel Pool,The Pool at Shangri-La,43.64925135414941,-79.38559840783742
176,Canada Post Gateway Processing Centre,43.648690000000045,-79.38543999999995,Hotel Pool,ST Regis Pool and Spa,43.649868,-79.380295
177,"University of Toronto, Harbord",43.663110000000074,-79.40179999999998,Hotel,Kimpton St. George,43.667367535338556,-79.40062654120706
178,"Kensington Market, Chinatown, Grange Park",43.65351000000004,-79.39721999999995,Hotel Bar,Hotel Ocho,43.649999794212526,-79.39660870907747
179,"Kensington Market, Chinatown, Grange Park",43.65351000000004,-79.39721999999995,Hotel,Super 8,43.65083003672464,-79.39773702417429
180,"Kensington Market, Chinatown, Grange Park",43.65351000000004,-79.39721999999995,Hotel,Studio 6,43.6509061,-79.4013534
181,"Kensington Market, Chinatown, Grange Park",43.65351000000004,-79.39721999999995,Motel,Grange Hotel,43.6509333200658,-79.40137856619313
182,"Kensington Market, Chinatown, Grange Park",43.65351000000004,-79.39721999999995,Residential Building (Apartment / Condo),Global Rewards Hotel,43.654639,-79.396046
183,"Kensington Market, Chinatown, Grange Park",43.65351000000004,-79.39721999999995,Bed & Breakfast,Urban North Inns,43.65597319944109,-79.39261436462402
184,"Kensington Market, Chinatown, Grange Park",43.65351000000004,-79.39721999999995,Hostel,Chinatown Travelers Home,43.65224152478244,-79.39487553887803
185,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.640820000000076,-79.39817999999997,Hotel,Thompson Hotel,43.64275344306491,-79.40155792422583
186,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.640820000000076,-79.39817999999997,Hotel Bar,Thompson Rooftop Lounge,43.64313322821742,-79.40192258926605
187,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.640820000000076,-79.39817999999997,Café,Thor Espresso Bar,43.641997678128135,-79.4017593502488
188,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.640820000000076,-79.39817999999997,Hotel,Thompson Toronto,43.6426777777778,-79.4020522222222
189,"CN Tower, King and Spadina, Railway Lands, Harbourfront West, Bathurst Quay, South Niagara, Island airport",43.640820000000076,-79.39817999999997,Residential Building (Apartment / Condo),Thompson Hotel Residences,43.64336248947072,-79.40084382271021
190,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel,Shangri-La Toronto,43.64912919417502,-79.3865566853963
191,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel,The Ritz-Carlton,43.645330157595886,-79.38708901405334
192,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel,The Fairmont Royal York,43.64544914616651,-79.3815076529019
193,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel,Hilton,43.6499459,-79.385479
194,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel,Sheraton Centre Toronto Hotel,43.6505944,-79.3845298
195,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Jazz Club,The Rex Hotel Jazz & Blues Bar,43.65050475544005,-79.38857723389897
196,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel,The Adelaide Hotel Toronto,43.6498312,-79.3801639
197,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel,InterContinental Toronto Centre,43.6444547,-79.3854827
198,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel,Hilton Convention Hall Toronto III,43.64973,-79.385912
199,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel,"Royal Suite, Fairmont Royal York",43.64725305659947,-79.38307469732278
200,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel,The Strathcona Hotel,43.646201956489605,-79.38275742610278
201,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel,Dominion Ballroom,43.65096631402739,-79.38435316085815
202,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel Bar,Library Bar,43.64550019136729,-79.38160166851243
203,Stn A PO Boxes,43.648690000000045,-79.38543999999995,General Travel,Toronto PATH System,43.64990340698978,-79.3830527039004
204,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Restaurant,Tundra Restaurant,43.650068857878594,-79.38540891817722
205,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel,Ritz-Carlton Club Lounge,43.645805712420284,-79.38740180151551
206,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel,St Regis Hotel,43.64976981575342,-79.38070143942397
207,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel,The Fairmont Gold Floor,43.64642636357823,-79.38116674849772
208,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel,Deloitte University North at The Fairmont Royal York Hotel,43.645794,-79.381645
209,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel,Fairmont Ballroom,43.645538,-79.381735
210,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel,Fairmont Royal York Imperial Room,43.6458796820686,-79.38066638653464
211,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Restaurant,Reign,43.64579,-79.38151
212,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel Pool,The Pool at Shangri-La,43.64925135414941,-79.38559840783742
213,Stn A PO Boxes,43.648690000000045,-79.38543999999995,Hotel Pool,ST Regis Pool and Spa,43.649868,-79.380295
214,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,The Fairmont Royal York,43.64544914616651,-79.3815076529019
215,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,Shangri-La Toronto,43.64912919417502,-79.3865566853963
216,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,One King West Hotel & Residence,43.6491395,-79.3778763
217,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125
218,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,The Adelaide Hotel Toronto,43.6498312,-79.3801639
219,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548
220,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,Hilton,43.6499459,-79.385479
221,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387
222,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,Sheraton Centre Toronto Hotel,43.6505944,-79.3845298
223,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,Hotel Victoria,43.64808421544407,-79.37758193835406
224,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel Bar,Library Bar,43.64550019136729,-79.38160166851243
225,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,The Strathcona Hotel,43.646201956489605,-79.38275742610278
226,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,St Regis Hotel,43.64976981575342,-79.38070143942397
227,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,"Royal Suite, Fairmont Royal York",43.64725305659947,-79.38307469732278
228,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,The Fairmont Gold Floor,43.64642636357823,-79.38116674849772
229,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,Suites at One King West Hotel Toronto,43.64907697922986,-79.3784675503318
230,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,Fairmont Royal York Imperial Room,43.6458796820686,-79.38066638653464
231,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,Deloitte University North at The Fairmont Royal York Hotel,43.645794,-79.381645
232,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,Fairmont Ballroom,43.645538,-79.381735
233,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,General Travel,Toronto PATH System,43.64990340698978,-79.3830527039004
234,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,1 King West Gym,43.64874179478857,-79.3780591452993
235,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,Dominion Ballroom,43.65096631402739,-79.38435316085815
236,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel,Hilton Convention Hall Toronto III,43.64973,-79.385912
237,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Restaurant,Tundra Restaurant,43.650068857878594,-79.38540891817722
238,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Restaurant,Reign,43.64579,-79.38151
239,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel Pool,ST Regis Pool and Spa,43.649868,-79.380295
240,"First Canadian Place, Underground city",43.648280000000064,-79.38145999999995,Hotel Pool,The Pool at Shangri-La,43.64925135414941,-79.38559840783742
241,Church and Wellesley,43.666590000000035,-79.38132999999993,Hotel,The Anndore House,43.66880060698211,-79.38541264736057
242,Church and Wellesley,43.666590000000035,-79.38132999999993,Hotel,Town Inn Suites,43.66905597213064,-79.38257311903673
243,Church and Wellesley,43.666590000000035,-79.38132999999993,Hotel,Courtyard Toronto Downtown,43.6623796,-79.3830885
244,Church and Wellesley,43.666590000000035,-79.38132999999993,Hotel,Victoria's Mansion Guest House Toronto,43.66748852098514,-79.38228639273937
245,Church and Wellesley,43.666590000000035,-79.38132999999993,Hotel,Cromwell apartments,43.667871610117494,-79.38317835330963
246,Church and Wellesley,43.666590000000035,-79.38132999999993,Hotel,Wellesley Manor Boutique Hotel,43.665127173406844,-79.38299359650924
247,Church and Wellesley,43.666590000000035,-79.38132999999993,Bed & Breakfast,Downtown Inn,43.66699734795373,-79.38108280514895
248,Church and Wellesley,43.666590000000035,-79.38132999999993,Bed & Breakfast,Banting House Bed & Breakfast Toronto,43.66521,-79.375419
249,Church and Wellesley,43.666590000000035,-79.38132999999993,Gym / Fitness Center,Gym at the Courtyard by Mariott,43.66240164115153,-79.38319016270458
250,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel,Shangri-La Toronto,43.64912919417502,-79.3865566853963
251,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel,The Ritz-Carlton,43.645330157595886,-79.38708901405334
252,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel,The Fairmont Royal York,43.64544914616651,-79.3815076529019
253,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel,Hilton,43.6499459,-79.385479
254,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel,Sheraton Centre Toronto Hotel,43.6505944,-79.3845298
255,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Jazz Club,The Rex Hotel Jazz & Blues Bar,43.65050475544005,-79.38857723389897
256,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel,The Adelaide Hotel Toronto,43.6498312,-79.3801639
257,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel,InterContinental Toronto Centre,43.6444547,-79.3854827
258,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel,Hilton Convention Hall Toronto III,43.64973,-79.385912
259,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel,"Royal Suite, Fairmont Royal York",43.64725305659947,-79.38307469732278
260,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel,The Strathcona Hotel,43.646201956489605,-79.38275742610278
261,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel,Dominion Ballroom,43.65096631402739,-79.38435316085815
262,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel Bar,Library Bar,43.64550019136729,-79.38160166851243
263,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,General Travel,Toronto PATH System,43.64990340698978,-79.3830527039004
264,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Restaurant,Tundra Restaurant,43.650068857878594,-79.38540891817722
265,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel,Ritz-Carlton Club Lounge,43.645805712420284,-79.38740180151551
266,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel,St Regis Hotel,43.64976981575342,-79.38070143942397
267,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel,The Fairmont Gold Floor,43.64642636357823,-79.38116674849772
268,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel,Deloitte University North at The Fairmont Royal York Hotel,43.645794,-79.381645
269,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel,Fairmont Ballroom,43.645538,-79.381735
270,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel,Fairmont Royal York Imperial Room,43.6458796820686,-79.38066638653464
271,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Restaurant,Reign,43.64579,-79.38151
272,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel Pool,The Pool at Shangri-La,43.64925135414941,-79.38559840783742
273,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.648690000000045,-79.38543999999995,Hotel Pool,ST Regis Pool and Spa,43.649868,-79.380295
